SITE_ID,Precip_mm_avg_yr,Precip_mm_total_yr,Temp_degC_avg_yr,E_avg_06_07,RH_PT_avg_06_07,temp_degC_summer,temp_degC_winter,temp_degC_spring,precip_mm_summer,precip_mm_winter,precip_mm_spring
NLA06608-1181,76.39583333,916.75,18.2025,68.37,56.83,21.928,8.546666666666667,17.736666666666668,234.09999999999997,206.43,196.2
NLA06608-1183,69.69083333,836.29,3.790833333,25.2,41.87,10.36,-4.903333333333333,2.8433333333333333,221.53000000000003,198.89,183.87
NLA06608-1185,90.59416667,1087.13,24.5375,95.21,62.25,23.692,19.33666666666667,23.936666666666667,748.31,163.1,89.64
NLA06608-1189,93.8225,1125.87,9.921111111,46.07,61.84,16.296,-1.66,8.3533333333333335,364.64000000000004,201.52,307.66999999999996
NLA06608-1190,87.01083333,1044.13,13.27944444,52.45,62.74,16.098000000000003,5.983333333333334,12.683333333333332,59.42,468.76,143.14000000000001
NLA06608-1191,111.1666667,1334,21.62166667,83.65,57.49,22.875999999999998,12.366666666666665,21.590000000000003,536.01,270.01000000000005,396.04999999999995
NLA06608-1195,95.0125,1140.15,12.12444444,54.22,59.82,18.698,-1.64,12.726666666666667,488.77,249.19,222.51
NLA06608-1198,53.14916667,637.79,8.048888889,48.38,63.59,17.026,-7.713333333333334,8.38,259.49,67.62,268.15
NLA06608-1199,81.65666667,979.88,13.77138889,57.05,57.37,19.97,0.41000000000000014,14.35,253.62999999999997,319.21000000000004,235.6
NLA06608-1204,117.9958333,1415.95,18.75861111,73.14,59.09,22.525999999999996,7.543333333333333,19.266666666666666,430.59000000000003,469.49,322.47
NLA06608-1206,61.7425,740.91,8.195,44.6,61.34,16.186,-5.326666666666667,7.28,293.46,138.11,193.82
NLA06608-1207,58.94916667,707.39,8.729722222,50.21,62.54,17.363999999999997,-6.890000000000001,9.393333333333333,390.81,83.07,188.94
NLA06608-1208,74.52166667,894.26,15.32222222,65.57,55.26,21.368000000000002,1.626666666666667,15.816666666666668,298.56,97.59,433.71000000000004
NLA06608-1209,101.0408333,1212.49,9.632222222,44.35,59.29,16.228,-1.8966666666666665,7.87,408.7,204.18,263.46
NLA06608-1210,38.09666667,457.16,7.423333333,46.77,56.18,16.95,-8.423333333333334,7.890000000000001,169.64,29.080000000000002,233.02
NLA06608-1217,39.44833333,473.38,10.26583333,48.32,53.2,16.580000000000002,-1.1233333333333333,10.46,66.15,138.32999999999998,80.88
NLA06608-1219,46.62333333,559.48,7.453888889,48.18,58.65,16.794,-8.743333333333334,8.213333333333333,265.70000000000005,38.68,217.12
NLA06608-1220,72.4575,869.49,18.15916667,68.63,52.84,22.639999999999997,6.543333333333333,19.03333333333333,256.4,276.98,170.33
NLA06608-1222,87.20416667,1046.45,11.88888889,52.16,61.96,16.708,2.5833333333333335,9.07,165.4,232.48,420.62
NLA06608-1223,79.8075,957.69,9.6925,52.27,64.71,17.840000000000003,-5.94,10.446666666666667,522.6800000000001,122.69,238.63
NLA06608-1224,114.8633333,1378.36,20.03916667,78.51,58.5,22.876,9.313333333333333,20.123333333333335,563.8,249.72000000000003,374.12
NLA06608-1227,95.105,1141.26,12.85666667,53.95,58.39,19.338,-1.0533333333333335,13.566666666666668,376.77,309.24,257.96
NLA06608-1232,60.31416667,723.77,14.93,62.1,56.57,20.906,1.1166666666666665,15.959999999999999,201.9,183.14,198.54000000000002
NLA06608-1236,36.05583333,432.67,12.66638889,48.63,39.37,17.824,1.5833333333333333,12.18,271.01,46.019999999999996,72.18
NLA06608-1238,103.8741667,1246.49,8.911944444,45.4,55.88,15.788,-3.513333333333333,7.386666666666667,302.94,197.86,380.66
NLA06608-1239,50.60166667,607.22,9.438888889,51.59,61.03,18.048000000000002,-6.349999999999999,9.963333333333333,302.89,83.43,191.41
NLA06608-1240,109.2075,1310.49,18.30833333,74.76,62.85,22.026,6.8933333333333335,18.53333333333333,522.41,206.74,348.46999999999997
NLA06608-1241,73.45166667,881.42,17.86555556,66.15,51.4,21.678,8.1033333333333335,17.60666666666667,207.65999999999997,203.49,213.76
NLA06608-1242,70.69666667,848.36,9.905277778,49.57,61.54,17.362000000000002,-3.5999999999999996,9.493333333333334,339.21000000000004,127.31,198.79
NLA06608-1243,86.53916667,1038.47,11.97166667,53.65,59.68,18.68,-1.5633333333333335,12.313333333333333,459.64,209.19,194.24
NLA06608-1244,46.02833333,552.34,12.07611111,52.38,54.11,19.288,-1.9366666666666668,12.893333333333333,206.54999999999998,62.290000000000006,265.89
NLA06608-1245,108.5041667,1302.05,19.05194444,73.51,56.67,21.424,10.626666666666667,18.47666666666667,486.07,271.23,222.69
NLA06608-1255,50.685,608.22,8.854722222,51.67,57.68,17.77,-7.363333333333333,9.656666666666666,232.85000000000002,48.19,317.39
NLA06608-1256,83.95583333,1007.47,15.07111111,65.01,58.93,20.792,1.51,15.806666666666667,461.41999999999996,112.69,353.46
NLA06608-1258,74.11416667,889.37,10.94138889,49.65,60.77,18.064,-2.2533333333333334,10.606666666666667,274.64,173.79000000000002,233.18999999999997
NLA06608-1259,76.03416667,912.41,2.927222222,26.38,48.64,10.088,-6.91,2.2833333333333337,192.64999999999998,288.28999999999996,256.11
NLA06608-1261,14.16333333,169.96,13.31416667,51.76,29.95,19.244000000000003,1.46,13.51,79.8,30.51,35.73
NLA06608-1262,55.20916667,662.51,7.961388889,46.8,62.45,16.814,-7.596666666666667,8.463333333333333,305.71,63.45,229.92000000000002
NLA06608-1263,74.47583333,893.71,15.223333330000001,61.26,57.56,20.93,2.5733333333333337,15.61,283.92,249,199.02
NLA06608-1266,24.8525,298.23,10.05388889,40.93,46.98,15.606,0.5033333333333333,9.233333333333333,50.519999999999996,114.59,50.3
NLA06608-1268,88.15583333,1057.87,12.07055556,56.61,64.05,19.238,-2.8333333333333335,13.016666666666666,511.21999999999997,129.26,303.82000000000005
NLA06608-1269,21.73666667,260.84,19.0875,69.78,46.58,20.906,10.85,19.55333333333333,4.59,165.97,53.33
NLA06608-1270,19.09166667,229.1,8.1125,37,45,14.465999999999998,-2.99,8.476666666666667,112.52000000000001,17.730000000000004,64.62
NLA06608-1271,66.32083333,795.85,10.31972222,52.16,63.08,18.592000000000002,-5.566666666666666,11.08,409.75,101.9,240.06
NLA06608-1273,113.8616667,1366.34,13.37527778,55.88,53.26,18.827999999999996,2.4133333333333336,11.729999999999999,453.36999999999995,179.74,387.16
NLA06608-1274,67.48833333,809.86,6.604166667,37.68,50.19,15.508000000000001,-8.3533333333333335,6.793333333333334,471.80999999999995,99.9,153.93
NLA06608-1278,45.905,550.86,6.468055556,47.05,62.18,16.259999999999998,-10.14,7.239999999999999,269.18,38.38,209.22
NLA06608-1279,77.96166667,935.54,7.758333333,39.03,37.08,13.032,-0.9066666666666666,6.706666666666667,346.77,329.98,172.23
NLA06608-1281,67.60333333,811.24,10.160833330000001,43.38,53.18,15.901999999999997,-0.2866666666666667,10.156666666666666,82.77000000000001,238,143.96
NLA06608-1283,57.26916667,687.23,8.714722222,47.72,55.51,17.234,-6.75,9.376666666666667,351.23,85.1,186.2
NLA06608-1284,26.80333333,321.64,13.11166667,50.54,42.87,19.204,0.9366666666666665,12.69,97.94,63.78,95.21000000000001
NLA06608-1288,105.2191667,1262.63,19.52083333,76.69,59.69,22.468,9.036666666666667,19.939999999999998,427.86,415.11,291.16
NLA06608-1292,79.22083333,950.65,14.28305556,63.43,59.53,20.546,0.29666666666666663,15.19,394.46,98.57,379.73
NLA06608-1295,23.67666667,284.12,19.45166667,69.3,29.5,23.296,8.493333333333334,19.076666666666668,122.65,39.51,62.86
NLA06608-1297,12.90083333,154.81,13.86833333,60.75,52.2,19.486,1.55,14.686666666666667,27.04,59.2,32.24
NLA06608-1300,24.96416667,299.57,17.66138889,64.77,39.6,22.43,5.883333333333333,17.286666666666665,145.44,35.379999999999995,83.63
NLA06608-1303,73.0475,876.57,9.761111111,51.57,62.75,18.002000000000002,-5.916666666666667,10.513333333333334,491.03,116.87,208.16
NLA06608-1312,82.2925,987.51,15.58888889,61.71,52.83,20.968,2.703333333333333,16.62,264.59,248.72,278.43
NLA06608-1316,76.53583333,918.43,17.20444444,64.77,55.02,22.294,4.916666666666667,18.040000000000003,207.15,308.14000000000004,199.01000000000002
NLA06608-1319,57.3975,688.77,8.527777778,50.04,60.69,17.444,-7.233333333333334,8.91,286.07,54.84,334.3
NLA06608-1321,24.87416667,298.49,8.914444444,36.25,37.3,15.988,-2.4499999999999997,8.066666666666668,89.00999999999999,57.86000000000001,41.56
NLA06608-1323,76.8825,922.59,20.10138889,74.82,54.89,23.084,10.666666666666666,20.276666666666667,293.70000000000005,261.57000000000005,131.78
NLA06608-1326,53.4125,640.95,8.008888889,47.52,60.66,16.958000000000002,-7.706666666666666,8.41,274.44,62.879999999999995,260.2
NLA06608-1329,96.655,1159.86,6.817222222,31.11,49.49,13.15,-3.0066666666666664,6.323333333333333,144.26999999999998,450.94000000000005,212.24
NLA06608-1332,77.38,928.56,17.16083333,64.89,55.29,22.054000000000002,5.056666666666667,18.106666666666666,226.42999999999998,288.25,207.42000000000002
NLA06608-1333,98.03,1176.36,8.9925,47.47,62.3,16.136,-3.2933333333333334,6.993333333333332,352.52,283.9,306.37
NLA06608-1334,63.55166667,762.62,9.081944444,45.39,62.64,16.407999999999998,-3.35,7.663333333333333,259.81,155.83999999999997,167.3
NLA06608-1336,113.71,1364.52,17.34305556,72.38,58.62,21.776,4.73,18.076666666666664,688.43,118.94999999999999,486.55
NLA06608-1338,33.44,401.28,11.08805556,47.5,40.45,17.651999999999997,0.01666666666666668,10.816666666666665,130.41,22.84,166.35
NLA06608-1339,32.7525,393.03,12.81416667,52.47,40.03,19.690000000000005,-0.7766666666666667,12.780000000000001,116.03999999999999,84.43,125.56
NLA06608-1342,64.48416667,773.81,5.109166667,42.4,59.79,14.664000000000001,-11.443333333333333,6.093333333333334,452.01,57.06,193.84
NLA06608-1344,21.1875,254.25,9.061944444,42.77,46.06,15.860000000000003,-1.6366666666666667,8.953333333333333,111.32,34.16,78.5
NLA06608-1346,102.9283333,1235.14,11.02444444,47.18,63.67,16.482,-0.4999999999999997,10.946666666666667,524.1800000000001,232.32,283.62
NLA06608-1347,60.88333333,730.6,6.232222222,41.7,56.94,15.032,-8.53,6.36,375.53,78.8,195.51999999999998
NLA06608-1348,63.475,761.7,14.78444444,58.78,55.52,18.948,4.510000000000001,15.079999999999998,268.47999999999996,132.35000000000002,196.57999999999998
NLA06608-1349,87.11666667,1045.4,24.33722222,91.24,59.19,23.625999999999998,19.106666666666666,23.69666666666667,670.25,180.92,102.22
NLA06608-1354,45.76333333,549.16,11.24638889,50.04,42.33,18.25,-0.48,10.803333333333333,175.41,63.47,191.17000000000002
NLA06608-1355,93.705,1124.46,12.11388889,54.12,60.49,18.724,-1.6900000000000002,12.676666666666668,460,252.96999999999997,233.83
NLA06608-1356,108.575,1302.9,18.21361111,71.91,60.58,22.074,6.54,18.873333333333335,540.97,277.04,239.21
NLA06608-1358,69.72916667,836.75,7.126944444,41.74,57.99,15.776,-7.613333333333333,7.026666666666666,304.9,180.79999999999998,222.04000000000002
NLA06608-1359,92.26166667,1107.14,12.58138889,53.91,58.68,18.913999999999998,-0.48666666666666664,12.81,360.67,285.01,281.65
NLA06608-1360,51.305,615.66,12.47583333,55.29,50.64,19.636000000000003,-2.0666666666666664,13.086666666666666,276.7,79.46000000000001,222.14
NLA06608-1364,75.59166667,907.1,17.61222222,66.32,55.52,21.844,6.739999999999999,18.2,269.89,221.48999999999998,188.79999999999998
NLA06608-1365,87.19166667,1046.3,9.5575,46.29,62.71,16.612000000000002,-2.44,7.4366666666666665,342.78000000000003,238.09999999999997,232.68
NLA06608-1367,53.33666667,640.04,8.7625,49.93,65.44,17.3,-6.599999999999999,9.073333333333332,302.83,70.93,250.4
NLA06608-1368,105.5233333,1266.28,18.91166667,78.46,61.01,22.156,7.989999999999999,19.143333333333334,517.86,187.41000000000003,361.83000000000004
NLA06608-1369,73.04416667,876.53,17.69916667,65.76,50.04,21.492,7.82,17.706666666666667,236.38000000000002,204.46,198.88
NLA06608-1370,70.94416667,851.33,10.66805556,48.78,59.39,17.351999999999997,-1.8,10.396666666666667,241.45999999999998,177.99,230.60000000000002
NLA06608-1372,102.7425,1232.91,17.50611111,74.7,61.8,21.94,5.17,17.9,622.26,115.31,397.71000000000004
NLA06608-1375,86.63,1039.56,12.92027778,54.2,57.7,19.137999999999998,0.006666666666666525,13.133333333333333,349.25999999999993,230.55,276.5
NLA06608-1376,81.75833333,981.1,15.45305556,60.85,55.41,20.786,2.8000000000000003,16.419999999999998,265.85,259.85,244.57
NLA06608-1377,83.01583333,996.19,4.738611111,30.66,45.38,11.346,-4.383333333333334,4.073333333333333,248.97000000000003,211.51,354.86
NLA06608-1380,30.23333333,362.8,13.25888889,48.53,36.64,18.662,1.64,12.723333333333334,204.73,51.160000000000004,72.15
NLA06608-1383,49.97916667,599.75,9.369444444,51.1,61.42,17.984,-6.403333333333333,9.889999999999999,299.51,79.39,191.76999999999998
NLA06608-1387,77.19,926.28,12.02472222,53.98,61.03,18.794,-1.4066666666666665,12.13,355.16,180.08,207.45
NLA06608-1389,85.68666667,1028.24,16.24027778,64.16,58.32,20.668,5.903333333333333,15.046666666666667,261.16999999999996,221.28000000000003,235.62
NLA06608-1390,51.035,612.42,8.587777778,49.16,63.59,17.476000000000003,-7.173333333333333,8.956666666666667,274.83,70.09,230.33000000000004
NLA06608-1391,82.0475,984.57,11.74194444,51.83,59.53,17.966,-0.4133333333333334,11.186666666666667,381.78,232.05,184.15
NLA06608-1396,70.15583333,841.87,17.74861111,65.84,51.24,22.196000000000005,6.256666666666667,18.546666666666667,223.65,232.76,211.26000000000002
NLA06608-1397,20.39,244.68,18.68472222,59.43,28.25,20.92,10.72,17.566666666666666,24.77,167.32999999999998,37.11
NLA06608-1398,63.66083333,763.93,7.973888889,43.23,62.81,16.082,-5.37,6.703333333333333,285.63,150.28,214.12
NLA06608-1401,76.53333333,918.4,12.62166667,54.65,57.29,18.645999999999997,0.8433333333333334,11.616666666666667,315.39,178.69,222.88
NLA06608-1403,32.00916667,384.11,12.57333333,51.99,40.87,19.503999999999998,-0.9899999999999999,12.589999999999998,120.50999999999999,68.58,126.75999999999999
NLA06608-1413,83.2025,998.43,23.57111111,88.45,60.64,23.288000000000004,18.036666666666665,22.853333333333335,612.65,190.05,113.71
NLA06608-1414,99.22833333,1190.74,10.83638889,49.1,57.68,16.785999999999998,-0.3000000000000001,8.87,295.89000000000004,179.54999999999998,394
NLA06608-1417,27.59916667,331.19,19.09666667,68.98,47.41,21.332,10.703333333333333,19.156666666666666,5.1,214.35,69.46
NLA06608-1420,111.4008333,1336.81,18.28333333,74.8,60.76,22.311999999999998,6.3066666666666675,18.83,602.71,193.59,333.03999999999996
NLA06608-1421,83.85666667,1006.28,15.33388889,62.04,53.32,20.212,4.406666666666666,14.11,247.65,179.8,321.39
NLA06608-1425,144.5241667,1734.29,12.15305556,50.7,68.87,14.698000000000002,5.6933333333333325,11.806666666666667,150.57,647.66,295.94
NLA06608-1426,140.3058333,1683.67,12.31166667,46.84,69.32,12.956,8.313333333333334,11.446666666666667,144.35,781.81,284.23
NLA06608-1432,106.4608333,1277.53,17.91805556,73.1,60.77,21.812,6.126666666666666,18.39,510.86,192.73,380.39
NLA06608-1434,72.45666667,869.48,10.345,47.7,58.27,18.128,-3.0499999999999994,9.43,294.39,173.14,199.01
NLA06608-1435,95.5475,1146.57,11.00694444,52.01,60.78,18.218,-3.0500000000000003,11.143333333333333,544.2,170.24,237.10999999999999
NLA06608-1436,78.11,937.32,19.41027778,78.26,54.07,21.875999999999998,9.12,19.49,406.9200000000001,81.01,374.42999999999995
NLA06608-1439,15.41333333,184.96,10.51416667,46.46,40.19,18.262,-4.476666666666667,11.719999999999999,59.730000000000004,27.39,21.11
NLA06608-1445,20.91833333,251.02,11.94444444,46.46,44.86,17.538,1.03,11.766666666666666,54.2,97.80000000000001,54.84
NLA06608-1446,152.8958333,1834.75,6.899444444,34.33,59.77,11.272,-0.19000000000000003,6.246666666666666,159.97000000000003,778.47,332.39
NLA06608-1447,65.33083333,783.97,10.23694444,53.52,59.02,18.407999999999998,-5.266666666666667,11.12,424.07,96.77,211.56
NLA06608-1450,74.04,888.48,10.01527778,47.88,63.21,17.256,-2.94,9.463333333333333,281.69,156.62,243.64
NLA06608-1454,50.80083333,609.61,8.648611111,49.12,62.04,17.550000000000004,-7.236666666666667,9.063333333333334,275.2,70.03,230.42000000000002
NLA06608-1455,85.80833333,1029.7,4.371666667,29.13,41.26,11.065999999999999,-4.943333333333334,3.3433333333333333,301.15,217,196.2
NLA06608-1460,86.61416667,1039.37,12.57333333,58.12,62.66,19.366000000000003,-1.86,13.486666666666666,474.34000000000003,105.86,346.25
NLA06608-1461,16.2475,194.97,11.32055556,42.98,32.65,16.137999999999998,1.6633333333333333,11.093333333333334,49.05,108.46,25.41
NLA06608-1462,26.44666667,317.36,11.17111111,51.96,46.29,19.214,-2.4766666666666666,11.28,79.25,15.350000000000001,192.66
NLA06608-1465,96.86916667,1162.43,11.68694444,50.64,59.29,17.792,0.15333333333333332,10.090000000000002,432.36,198.97,255.65
NLA06608-1469,77.45,929.4,20.38944444,76.38,52.73,22.872000000000003,11.556666666666667,20.34,370.59,282.57,148.84
NLA06608-1473,50.5225,606.27,10.035,46.99,55.43,16.002,-0.6766666666666667,9.883333333333333,77.53,180.57,103.19
NLA06608-1476,42.94583333,515.35,13.76138889,53.04,43.13,19.818,1.8266666666666669,12.983333333333334,117.64,116.67,201.04
NLA06608-1481,56.95,683.4,9.068055556,37.14,42.45,14.022,1.0633333333333332,7.423333333333333,53.18,394.09000000000003,124.77
NLA06608-1482,81.18583333,974.23,21.78027778,79.84,55.85,23.156,14.083333333333334,21.64333333333333,505.05,289.03,49.39
NLA06608-1483,69.49333333,833.92,5.045555556,28.67,41.48,11.552,-4.586666666666667,4.496666666666666,206.23,238.36,244.43
NLA06608-1484,108.3583333,1300.3,17.7025,67.31,58.17,21.86,6.093333333333334,18.393333333333334,340.97,355.11,229.94
NLA06608-1487,77.28166667,927.38,11.885,54.04,57.96,18.466,-0.9366666666666665,11.533333333333333,304.95,208.17000000000002,230.09
NLA06608-1488,71.0775,852.93,17.9025,76.54,56.06,22.46,5.516666666666667,18.06,328.8,105.39,286.74
NLA06608-1489,105.7008333,1268.41,11.77388889,48.94,68.44,14.278,5.553333333333334,11.443333333333333,138.69,442.75,241.95000000000002
NLA06608-1492,81.09083333,973.09,14.04444444,57.02,56.76,20.116,0.9200000000000003,14.61,257.91,306.87,229.04000000000002
NLA06608-1496,98.63083333,1183.57,18.96055556,78.44,60.89,22.072,7.95,19.293333333333333,469.79999999999995,161.01999999999998,421.98
NLA06608-1499,87.89416667,1054.73,12.10527778,53.61,59.47,18.814,-1.4933333333333334,12.48666666666667,438.59,237.16,204.78
NLA06608-1504,98.28333333,1179.4,17.00305556,67.33,58.25,22.137999999999998,4.296666666666667,18.18,229.63000000000002,374.45,284
NLA06608-1508,29.52333333,354.28,13.45222222,52.1,39.37,18.946,1.7466666666666668,12.836666666666666,153.70999999999998,72.82000000000001,110.32
NLA06608-1510,29.055,348.66,9.729166667,50.17,49.93,18.374,-4.876666666666666,10.469999999999999,110.58000000000001,18.97,197.72
NLA06608-1511,51.97333333,623.68,8.716388889,51.68,59.2,17.69,-7.45,9.44,249.95000000000002,45.58,318.41
NLA06608-1515,84.3725,1012.47,11.76333333,51.52,58.28,18.322000000000003,-0.9033333333333333,11.280000000000001,323.59,247.39999999999998,241.13
NLA06608-1517,65.8625,790.35,15.9325,63.71,55.31,20.605999999999998,5.31,15.206666666666669,226.21,146.13,174.94
NLA06608-1521,31.79833333,381.58,11.00861111,46.48,43.9,18.142000000000003,-1.4566666666666668,10.896666666666667,107.41000000000001,95.78,89.06
NLA06608-1524,104.53,1254.36,18.6225,77.62,58.84,22.54,6.656666666666666,18.996666666666666,554.89,146.04999999999998,382.74
NLA06608-1527,66.28083333,795.37,10.22666667,51.22,61.54,18.472,-5.583333333333333,10.959999999999999,409.95,103.15,236.78
NLA06608-1529,10.36083333,124.33,13.96083333,54.03,30.85,19.497999999999998,2.02,14.376666666666665,24.79,39.11,46.91
NLA06608-1532,82.08833333,985.06,12.97944444,56.75,60.02,19.694,-1.9766666666666666,14.413333333333332,409.62,146.54,285
NLA06608-1537,58.61416667,703.37,10.16611111,46.51,53.1,16.252,-0.6033333333333334,10.090000000000002,82.11,211.45000000000002,134.08
NLA06608-1538,76.83,921.96,13.10444444,54.58,57.93,18.588,1.4866666666666664,12.699999999999998,382.43,148.53,209.8
NLA06608-1544,87.7125,1052.55,11.27444444,54.31,62.87,18.871999999999996,-4.04,12.12,511.64,126.07000000000001,343.01
NLA06608-1556,94.00916667,1128.11,14.93305556,60.7,57.95,20.756,1.5766666666666669,15.966666666666669,310.75,349.69,229.42000000000002
NLA06608-1558,97.78666667,1173.44,8.154166667,44.3,56.62,15.484,-4.696666666666666,6.3566666666666665,253.59,212.45,366.52
NLA06608-1560,114.1075,1369.29,20.4,77.38,63.2,23.125999999999998,9.906666666666666,20.863333333333333,504.28,428.42,282.86
NLA06608-1561,83.715,1004.58,12.72305556,50.63,58.61,17.747999999999998,1.8366666666666662,12.836666666666668,357.88,141.02,305.77
NLA06608-1562,18.035,216.42,6.103888889,33.91,46.99,14.39,-7.439999999999999,6.276666666666666,81.47999999999999,39.95,53.92
NLA06608-1564,84.455,1013.46,17.38861111,73.86,56.95,21.884,5.246666666666667,17.49,460.91,122.24,326.47
NLA06608-1568,62.55083333,750.61,16.43527778,68.7,54.09,21.42,3.8166666666666664,16.543333333333333,286.1,142.05,293.19
NLA06608-1569,79.66166667,955.94,24.84888889,91.25,57.91,23.738,19.94333333333333,24.263333333333335,630.3299999999999,153.15,120.44
NLA06608-1572,87.53666667,1050.44,17.31388889,67.26,55.66,22.06,5.220000000000001,18.433333333333334,265,328.86,216.32
NLA06608-1575,59.18833333,710.26,8.403333333,50.02,61.36,17.410000000000004,-7.489999999999999,8.84,288.91999999999996,49.040000000000006,357.4
NLA06608-1576,88.03833333,1056.46,15.48361111,64.76,57.27,21.034000000000002,1.8566666666666667,16.53,433.89,152.42,336.49
NLA06608-1577,34.245,410.94,13.44444444,47.53,35.85,18.334,2.85,12.976666666666667,232.03,76.42,33.36
NLA06608-1578,39.74666667,476.96,10.95055556,47.57,45.15,18.39,-1.6666666666666667,10.763333333333335,189.12,27.869999999999997,221.07
NLA06608-1579,89.70083333,1076.41,11.46527778,51.7,61.2,18.266,-1.8366666666666667,11.503333333333336,479.8,216.45,198.8
NLA06608-1586,105.655,1267.86,12.28166667,51.22,55.77,17.874000000000002,1.4466666666666665,10.36,277.61,208.35999999999999,430.75
NLA06608-1593,26.16583333,313.99,16.0725,55.58,29.68,20.29,6.026666666666666,15.763333333333334,202.22,39.5,39.44
NLA06608-1595,33.19916667,398.39,12.88861111,52.08,40.24,19.663999999999998,-0.5233333333333333,12.793333333333335,114.16000000000001,95.92,122.66
NLA06608-1596,39.94833333,479.38,12.86166667,51.57,42.28,19.766,-0.82,13.336666666666666,189.68,53.06,220.96
NLA06608-1600,37.55666667,450.68,9.175277778,44.67,49.81,16.311999999999998,-2.4833333333333334,9.243333333333332,142.92000000000002,43.96,212.99
NLA06608-1602,18.90083333,226.81,23.96527778,87.77,28.04,26.756000000000007,12.856666666666667,24.00666666666667,111.61,51.629999999999995,36.18000000000001
NLA06608-1608,115.6883333,1388.26,20.3425,78.54,60.31,22.97,10.263333333333334,20.696666666666665,475.84999999999997,432.40000000000003,238.09000000000003
NLA06608-1610,114.6316667,1375.58,1.720277778,22.81,39.24,9.322000000000001,-8.48,1.8433333333333335,298.58,454.19,291.98
NLA06608-1617,133.25,1599,12.39361111,51.36,66.57,14.959999999999999,6.033333333333334,11.983333333333334,178.51,566.24,210
NLA06608-1623,105.94,1271.28,21.56888889,84.99,63.35,23.163999999999998,12.033333333333333,21.616666666666664,405.61,260.53000000000003,397.84000000000003
NLA06608-1626,62.73583333,752.83,10.36472222,49.42,62.93,16.881999999999998,-1.9666666666666668,10.360000000000001,215.14,147.93,207.09
NLA06608-1630,75.115,901.38,22.83361111,93.4,58.74,23.369999999999997,13.75,23.286666666666665,470.15,108.9,308.53999999999996
NLA06608-1631,35.52916667,426.35,8.429444444,38.35,43.21,15.49,-3.0366666666666666,8.073333333333332,148.98,76.59,103.25
NLA06608-1633,22.985,275.82,8.804722222,39.81,47.22,15.701999999999998,-2.7733333333333334,8.67,101.75,31.490000000000002,75.80000000000001
NLA06608-1637,89.29,1071.48,9.898333333,46.07,54.34,16.482,-1.6666666666666667,8.1033333333333335,370.99,207.61,255.91
NLA06608-1638,156.4375,1877.25,7.870555556,35.48,53.15,11.842,1.1233333333333333,7.156666666666666,141.19,773.53,313.59
NLA06608-1640,83.68833333,1004.26,15.62388889,63.87,57.17,21.172000000000004,2.24,16.55333333333333,363.93,166.18,310.53999999999996
NLA06608-1641,33.58583333,403.03,11.70055556,41.98,36.25,16.686,1.64,11.32,219.54000000000002,88.48,43.629999999999995
NLA06608-1643,78.15083333,937.81,11.89277778,52.79,60.63,18.75,-1.6233333333333333,12.050000000000002,311.78000000000003,194.57999999999998,238.20999999999998
NLA06608-1652,69.10333333,829.24,17.89222222,66.52,49.21,22.488,6.330000000000001,18.42,212.44,230.51,211.53
NLA06608-1654,60.41666667,725,7.961388889,43.29,65.97,15.760000000000002,-4.97,6.64,280.35,133.19,221.41
NLA06608-1655,43.99083333,527.89,8.828888889,51.67,57.13,17.746000000000002,-7.153333333333333,9.493333333333334,236.34,48.92,235.88
NLA06608-1668,51.03166667,612.38,17.08805556,62.98,51.78,21.456,6.3066666666666675,17.383333333333333,219.8,105.70000000000002,149.04
NLA06608-1672,110.625,1327.5,20.09666667,80.53,57.84,22.89,9.49,20.246666666666666,530.43,237.09,388.46000000000004
NLA06608-1674,52.38916667,628.67,5.238611111,31.01,47.48,13.080000000000002,-6.973333333333334,5.510000000000001,148.52,215.7,104.78
NLA06608-1675,45.18666667,542.24,6.090277778,32.94,44.15,13.464000000000002,-5.866666666666667,5.87,188.70999999999998,130.01999999999998,113.12
NLA06608-1679,74.73,896.76,11.15444444,51.27,61.97,17.96,-1.75,10.826666666666668,341.70000000000005,177.97,195.17
NLA06608-1684,94.41666667,1133,13.34694444,57.09,60.12,19.618000000000002,-0.41000000000000014,14.25,319.34,329.12,249.66
NLA06608-1687,50.41833333,605.02,8.626111111,49.97,62.26,17.413999999999998,-6.923333333333333,8.996666666666666,262.39,51.11,280.48
NLA06608-1690,61.6675,740.01,9.879444444,47.07,61.79,17.352,-3.1,9.053333333333335,215.95,134.18,185.71
NLA06608-1695,63.9375,767.25,2.205277778,21.73,42.82,8.494,-5.696666666666668,1.0766666666666667,216.75,163.73,175.18
NLA06608-1703,58.29333333,699.52,9.678888889,52.54,61.77,18.381999999999998,-6.349999999999999,10.459999999999999,293.34,60.54,332.77
NLA06608-1704,109.6216667,1315.46,16.06194444,66.06,56.59,21.29,2.58,16.97,607.8,185.48999999999998,391.78
NLA06608-1706,66.73166667,800.78,10.16416667,47.94,59.75,17.473999999999997,-2.7933333333333334,9.446666666666667,254.48,146.43,220.63
NLA06608-1707,87.63083333,1051.57,11.92027778,53.98,60.44,18.683999999999997,-1.5433333333333332,12.040000000000001,430.51,211.22,223.92000000000002
NLA06608-1711,92.8225,1113.87,16.65027778,62.43,51.43,20.194000000000003,7.5,16.61,308.64,333.7,171.49
NLA06608-1715,64.0725,768.87,22.25972222,91.62,55.61,22.982,13.143333333333333,22.606666666666666,382.13,83.08999999999999,286.32
