SITE_ID,VISIT_NO,LAKENAME,LAKE_ORIGIN_FINAL,CLEAR_TO_BOTTOM,SECMEAN,STATE,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCOVERHANG_DD,FCFCOVERHANG_LIT,FCFCOVERHANG_SIM,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,FCFPALL_DD,FCFPALL_LIT,FCFPALL_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA,ECOWSA9_2015,ECOWSA3_2015,YEAR,LkArea_km2,L_LkAreakm2,ELEV_use,L_ELEV_use,LkPerim_km,L_LkPerimkm,DpthMx_use,L_DpthMx_use,LATdd_use,LONdd_use,ElevXLat_use,ElevXLon_use,Lake_Origin_use,Reservoir,ECOP5_2015,ECOP6_2015,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3x15,LitCvrQc3x15,LitRipCvrQc3x15,L_RVegQc3x15,L_LitCvrQc3x15,L_LitRipCvrQc3x15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,HORIZDD_use,VERTDD_use,L_HORIZDD_use,L_VERTDD_use
NLA17_AK-10334,1,NA,NA,Y,NA,AK,0.015,0.01,0,0.02,0,0.1,0.8,0.1,STEEP,0,0.054818059,0.114883505,0.12130248,0.061028058,0.108258628,0.408326601,0.131382668,7,6.5,0.145872397,-0.084509947,NA,0.01,0.005555556,NA,0.035,0.033333333,NA,0.13,0.116666667,NA,0.0575,0.063888889,NA,0,0,NA,0.05,0.05,NA,0.01,0.005555556,NA,0,0,NA,1,1,0.444444444,0.333333333,0,0,0.444444444,0.333333333,0.444444444,0.333333333,0,0.034188034,0.055555556,0,0,0.055555556,0,0,0.044444444,0,0.333333333,0,0,0,0,0,NA,0.2475,0.211111111,NA,0.17,0.183333333,NA,0.246838828,0.237228327,NA,0.004,0.004444444,NA,0.441956001,0.454025187,NA,0.307205171,0.304302042,NA,0.055,0.055555556,NA,0.315,0.322222222,NA,0.4175,0.394444444,NA,0.7875,0.772222222,NA,0.79,0.822222222,NA,0.5125,0.536111111,NA,0.7325,0.716666667,NA,1.5725,1.588888889,NA,0.37,0.377777778,NA,1.06,1.052777778,0.369534241,0.81,0,0.05384064,0.024014337,0.017777778,0.254294741,0.526920916,0.011111111,0.059246045,0.052794432,7,5.6,0.152090944,0.062665608,NA,NA,2017,NA,NA,NA,NA,NA,NA,1.2,0.079181246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0.079181246,-1
NLA17_AK-10383,1,NA,NA,NA,2.35,AK,0.315,0.11,0.11,0.2425,0.7,0.3,0,0,FLAT,0,0,0.009756098,0.015161503,0.284032623,0.009756098,0.6099417,0.071351979,6,3.5,0.043563725,-0.326847268,NA,0.315,0.315,NA,0,0,NA,0.065,0.065,NA,0,0,NA,0,0,NA,0.085,0.085,NA,0.035,0.035,NA,0,0,NA,1,1,0.3,0,0,0,0.15,0,0.15,0,0,0.011538462,0,0,0,0,0,0,0.015,0,0,0,0,0,0.15,0,NA,0.1325,0.1325,NA,0.1,0.1,NA,0.285702725,0.285702725,NA,0.04603091,0.04603091,NA,0.469062696,0.469062696,NA,0.199203668,0.199203668,NA,0.295,0.295,NA,0.2575,0.2575,NA,0.2325,0.2325,NA,0.785,0.785,NA,0.6175,0.6175,NA,0.7075,0.7075,NA,0.49,0.49,NA,1.3575,1.3575,NA,0.5525,0.5525,NA,0.65,0.65,0.266874919,0.73,0,0,0,0,0.3391573,0.592490361,0,0.011119691,0.057232648,3,2.9,0.148340644,-0.070364146,NA,NA,2017,NA,NA,NA,NA,NA,NA,2.9,0.462397998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10391,1,NA,NA,NA,1.7,AK,0.17,0.07,0.07,0.13,0.7,0.3,0,0,FLAT,0,0,0,0,0.268106312,0,0.486644518,0.245249169,3,3,0,-0.351820729,NA,0.17,0.17,NA,0,0,NA,0.17,0.17,NA,0.015,0.015,NA,0,0,NA,0.07,0.07,NA,0.185,0.185,NA,0.005,0.005,NA,1,1,0.1,0.1,0,0,0.25,0.2,0.25,0.2,0,0.019230769,0.1,0,0,0.1,0,0,0.025,0,0,0,0,0,0.05,0,NA,0.19,0.19,NA,0.13,0.13,NA,0.320772799,0.320772799,NA,0.010810811,0.010810811,NA,0.410540241,0.410540241,NA,0.257876149,0.257876149,NA,0.2225,0.2225,NA,0.3375,0.3375,NA,0.32,0.32,NA,0.88,0.88,NA,0.5675,0.5675,NA,0.57,0.57,NA,0.6575,0.6575,NA,1.4375,1.4375,NA,0.56,0.56,NA,0.8675,0.8675,2.310387173,3.13,0,0,0,0,0.223684065,0.69869607,0,0.004878049,0.072741816,3,3.1,0.111255483,-0.035182073,NA,NA,2017,NA,NA,NA,NA,NA,NA,19.5,1.290034611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10395,1,NA,NA,NA,1.65,AK,0.54,0.15,0.045,0.4425,0.5,0.3,0.2,0,FLAT,0,0.010006254,0.014884303,0.014884303,0.328142779,0.005420054,0.536252202,0.090952111,7,3.6,0.072001607,-0.319771046,NA,0.54,0.54,NA,0,0,NA,0.095,0.095,NA,0.01,0.01,NA,0,0,NA,0.07,0.07,NA,0.09,0.09,NA,0,0,NA,1,1,0.6,0.1,0,0,0.4,0.1,0.4,0.1,0,0.030769231,0,0,0,0,0.15,0,0.04,0,0,0,0,0,0.25,0,NA,0.1825,0.1825,NA,0.03,0.03,NA,0.212965578,0.212965578,NA,0.010694444000000001,0.010694444000000001,NA,0.436302141,0.436302141,NA,0.340037837,0.340037837,NA,0.21,0.21,NA,0.345,0.345,NA,0.2125,0.2125,NA,0.7675,0.7675,NA,0.8025,0.8025,NA,0.655,0.655,NA,0.5575,0.5575,NA,1.56,1.56,NA,0.555,0.555,NA,0.905,0.905,0.905845216,1.45,0,0.004651163,0.004651163,0.004651163,0.26721801,0.578972071,0,0.068060681,0.071795749,6,3.8,0.209173066,-0.194239352,NA,NA,2017,NA,NA,NA,NA,NA,NA,14.7,1.167317335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10422,1,NA,NA,NA,2.25,AK,0.165,0.035,0.055,0.125,0.4,0.4,0.2,0,"FLAT, GRADUAL",0,0.014874142,0.046687175,0.122235184,0.206600509,0.117037259,0.311086672,0.181479061,7,5,0.160164324,-0.165875935,NA,0.165,0.165,NA,0.015,0.015,NA,0.1,0.1,NA,0.01,0.01,NA,0.005,0.005,NA,0.065,0.065,NA,0.075,0.075,NA,0,0,NA,1,1,0.4,0.3,0,0,0.65,0.6,0.65,0.6,0,0.05,0,0,0,0,0.1,0,0.065,0,0,0.15,0,0,0.2,0.2,NA,0.365,0.365,NA,0.08,0.08,NA,0.24611245,0.24611245,NA,0.005405405,0.005405405,NA,0.519649171,0.519649171,NA,0.228832973,0.228832973,NA,0.08,0.08,NA,0.5725,0.5725,NA,0.445,0.445,NA,1.0975,1.0975,NA,0.7575,0.7575,NA,0.6025,0.6025,NA,1.0175,1.0175,NA,1.85,1.85,NA,0.6525,0.6525,NA,1.2475,1.2475,2.82575457,1.56,0,0.047701062,0.06638859,0.226630092,0.10385481,0.376030825,0.030380159,0.029927819,0.119086643,7,5.6,0.286486854,0.046736517,NA,NA,2017,NA,NA,NA,NA,NA,NA,34.5,1.537819095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10427,1,NA,NA,NA,5.5,AK,0,0,0,0,0.2,0.7,0,0.1,GRADUAL,0.026315789,0.112149787,0.265065721,0.242569748,0.04464242,0.248996399,0,0.060260135,7,5,0.124075404,0.212781262,NA,0,0,NA,0.125,0.125,NA,0.005,0.005,NA,0.09,0.09,NA,0,0,NA,0.025,0.025,NA,0.065,0.065,NA,0,0,NA,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.1175,0.1175,NA,0.1375,0.1375,NA,0.294998629,0.294998629,NA,0.009405405,0.009405405,NA,0.458685477,0.458685477,NA,0.236910489,0.236910489,NA,0.085,0.085,NA,0.63,0.63,NA,0.255,0.255,NA,0.97,0.97,NA,0.6125,0.6125,NA,0.4775,0.4775,NA,0.885,0.885,NA,1.5725,1.5725,NA,0.715,0.715,NA,1.095,1.095,1.827232273,3.69,0.08974359,0.388778783,0.285274679,0.128255216,0.018205023,0.018671152,0.041071429,0,0.030000128,7,3.9,0.136663288,0.399654798,NA,NA,2017,NA,NA,NA,NA,NA,NA,20.2,1.305351369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10431,1,NA,NA,NA,5,AK,0.0975,0.04,0.015,0.0975,0,0.5,0.5,0,"GRADUAL, STEEP",0,0.016666667,0.092110177,0.186881419,0.125813208,0.247736392,0.086404472,0.244387665,7,5.6,0.142014788,0.023287303,0,0.1025,0.1025,0,0.015,0.015,0,0.21,0.21,0,0.01,0.01,0,0,0,0,0.09,0.09,0,0.1375,0.1375,0,0,0,0,1,1,0.8,0,0,0,0.444444444,0,0.444444444,0,0,0.031007752,0,0,0,0,0,0,0.04040404,0,0.444444444,0,0,0,0,0,0,0.602777778,0.602777778,0,0.107222222,0.107222222,0,0.153741065,0.153741065,0,0,0,0,0.351598208,0.351598208,0,0.494660727,0.494660727,0,0.09,0.09,0,0.7225,0.7225,0,0.7225,0.7225,0,1.535,1.535,0,0.92,0.92,0,0.47,0.47,0,1.445,1.445,0,2.455,2.455,0,0.8125,0.8125,0,1.985,1.985,2.511329882,2.03,0,0.106989325,0.217160754,0.149685628,0.149417157,0.147046365,0.063566477,0.005128205,0.161006089,7,6,0.201268186,0.205368493,NA,NA,2017,NA,NA,NA,NA,NA,NA,31.8,1.50242712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10432,1,NA,NA,NA,6.5,AK,0.04,0.005,0.03,0.03,0.1,0.9,0,0,GRADUAL,0,0.007142857,0.076910902,0.339537914,0.038455613,0.294921865,0.155596387,0.087434461,7,4.3,0.135990109,-5.48674e-4,0.015,0.035,0.028888889,0.005,0,5e-4,0.1175,0.06,0.0715,0,0.025,0.0225,0.005,0,0.00125,0.3475,0.02,0.106388889,0.015,0.015,0.01525,0,0,0,0.8,0.7,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195,0.4025,0.393796296,0.1325,0.07,0.081916667,0.843897744,0.208818011,0.319635285,0,0,0,0.036159236,0.540763336,0.47888067,0.01994302,0.250418653,0.201484045,0.015,0.04,0.034,0.34,0.5375,0.472037037,0.3275,0.4725,0.436333333,0.6825,1.05,0.895166667,0.045,0.7375,0.55625,0.045,0.5275,0.413416667,0.6675,1.01,0.861166667,0.7275,1.7875,1.451416667,0.355,0.5775,0.458833333,0.6825,1.26,1.038,1.615067938,2.92,0.046938776,0.008526077,0.269638932,0.389343369,0.047897391,0.014700855,0.171697192,0.005128205,0.046129203,8,4.4,0.145908671,0.210494682,NA,NA,2017,NA,NA,NA,NA,NA,NA,20.9,1.320146286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.722222222,0.4,0.570802298,-0.301029996
NLA17_AK-10433,1,NA,NA,NA,2.25,AK,0.125,0,0.035,0.125,0.3,0.6,0.1,0,GRADUAL,0.005,0.142564458,0.097281531,0.049833726,0.028247654,0.232261122,0.36909543,0.075716079,8,6.2,0.207935446,-0.034284344,0.1375,0.125,0.125375,0.3875,0.08,0.122575,0.041666667,0.06,0.06,0,0,0,0,0,0,0.025,0.005,0.00835,0.025,0.035,0.0373,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058333333,0.275,0.245116667,0.008333333,0.21,0.188733333,0.723896974,0.097564438,0.169092332,0.008547009,0.009405405,0.009551342,0.267556018,0.600891371,0.572393994,0,0.292138786,0.248962331,0,0.03,0.024333333,0.058333333,0.57,0.500516667,0.066666667,0.485,0.43385,0.125,1.085,0.9587,0.275,0.96,0.864583333,0.266666667,0.665,0.618383333,0.125,1.055,0.934366667,0.391666667,2.035,1.813283333,0.058333333,0.6,0.52485,0.125,1.37,1.1949,1.413624184,1.35,0.04893617,0.360734189,0.218370045,0.046089143,0.044455786,0.16164577,0.073176069,0.005263158,0.041329671,8,5.2,0.130946972,0.382302381,NA,NA,2017,NA,NA,NA,NA,NA,NA,31.4,1.496929648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,0.25,0.564666064,-0.455931956
NLA17_AK-10435,1,NA,NA,NA,1.85,AK,0.0675,0.005,0,0.0675,0.2,0.3,0.1,0.4,NEAR_VERTICAL,0.274199356,0.198854026,0.128718729,0.143870244,0.040278349,0.175459345,0.098484848,0.040278349,8,3.7,0.961592666,0.554541366,NA,0.0675,0.0675,NA,0.055,0.055,NA,0.055555556,0.055555556,NA,0.35,0.35,NA,0.005,0.005,NA,0.04,0.04,NA,0.02,0.02,NA,0,0,NA,0.9,0.9,0.2,0.1,0,0,0.15,0.1,0.15,0.1,0,0.011538462,0,0,0,0,0.15,0,0.015,0,0,0,0,0,0,0,NA,0.2525,0.2525,NA,0.1675,0.1675,NA,0.149293013,0.149293013,NA,0,0,NA,0.492728909,0.492728909,NA,0.357978078,0.357978078,NA,0.085,0.085,NA,0.685,0.685,NA,0.42,0.42,NA,1.205,1.205,NA,0.72,0.72,NA,0.5175,0.5175,NA,1.1125,1.1125,NA,1.925,1.925,NA,0.785,0.785,NA,1.4075,1.4075,2.673512047,4.71,0.330191823,0.049276843,0.09016637,0.037581699,0.069941263,0.311173366,0.053463719,0.02078398,0.037420938,8,5.833333333,0.337867442,0.288589453,NA,NA,2017,NA,NA,NA,NA,NA,NA,36.5,1.562292865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10440,1,NA,NA,NA,10.75,AK,0,0,0,0,0,0.1,0.4,0.5,NEAR_VERTICAL,0.417406921,0.226141659,0.114810172,0.092587949,0.070365727,0.010288066,0,0.07714257,7,5.7,0.109260391,0.505146607,NA,0,0,NA,0.23,0.23,NA,0.066666667,0.066666667,NA,0.185,0.185,NA,0,0,NA,0.065,0.065,NA,0.04,0.04,NA,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.1475,0.1475,NA,0.245,0.245,NA,0.248928571,0.248928571,NA,0,0,NA,0.375535714,0.375535714,NA,0.375535714,0.375535714,NA,0.03,0.03,NA,0.6325,0.6325,NA,0.3925,0.3925,NA,1.055,1.055,NA,0.63,0.63,NA,0.345,0.345,NA,1.025,1.025,NA,1.685,1.685,NA,0.6625,0.6625,NA,1.34,1.34,4.981030683,9.12,0.561993185,0.125993437,0.124547536,0.051962353,0.026548213,0.057907569,0.005128205,0,0.045919501,7,5.5,0.095803877,0.536384903,NA,NA,2017,NA,NA,NA,NA,NA,NA,35,1.544068044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10446,1,NA,NA,NA,5.4,AK,0.03,0,0,0.03,0,0.3,0.6,0.1,STEEP,0.086522925,0.176242363,0.168273149,0.100992003,0.035221329,0.183771438,0.10059179,0.151907136,8,6.7,0.233729159,0.199637528,0.00625,0.03,0.005,0.215625,0.165,0.223,0.2,0.085,0.173,0.178125,0.155,0.146725,0.00625,0.005,0.0024,0.06875,0,0.03865,0.215625,0.145,0.19,0,0,0,1,1,1,0.3,0.2,0,0,0.29,0.2,0.29,0.2,0,0.022307692,0,0.03,0,0,0.1,0,0.029,0,0.1,0,0,0.03,0.03,0,0.01875,0.155,0.082266667,0.0125,0.12,0.0674,0.752003927,0.103050283,0.43572391,0.013553114,0,0.010842491,0.207336732,0.468791209,0.341181627,0.027106227,0.428158508,0.212251972,0.0375,0.07,0.055166667,0.0375,0.5425,0.254283333,0.03125,0.275,0.149666667,0.10625,0.8875,0.459116667,0.228125,0.7775,0.498883333,0.228125,0.48,0.3542,0.06875,0.8175,0.40395,0.321875,1.665,0.948,0.075,0.6125,0.30945,0.09375,1.185,0.5938,3.36577546,5.82,0.198446477,0.145065975,0.208542849,0.100421472,0.040798315,0.026536168,0.13540223,0.009090909,0.135695604,8,6.4,0.180977882,0.320483822,NA,NA,2017,NA,NA,NA,NA,NA,NA,48,1.681241237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83,4.16,0.992553518,0.629409599
NLA17_AK-10449,1,NA,NA,NA,2,AK,0.23,0.065,0.105,0.145,0.6,0.4,0,0,FLAT,0,0,0.029999346,0.217266244,0.052280513,0.14820584,0.481785725,0.070462332,6,5.3,0.125867367,-0.149777049,0,0.23,0.19775,0.02,0,0.0033,0.01,0.04,0.0361,0,0,0,0,0,0,0.16,0.015,0.0353,0.05,0.005,0.01215,0,0,0,0.8,1,1,0.5,0.2,0,0,0.497333333,0.2,0.497333333,0.2,0,0.03825641,0,0,0,0,0.1,0,0.049733333,0,0.09,0.19,0,0,0.117333333,0,0,0.2775,0.2417,0.135,0.12,0.122416667,0.806102427,0.393916865,0.445598281,0,0.033333333,0.033333333,0.185386934,0.402134681,0.372765434,0.008510638,0.170615121,0.148302951,0.04,0.3775,0.372833333,0.24,0.4125,0.370166667,0.135,0.3975,0.364116667,0.415,1.1875,1.107116667,0.18,0.5,0.457166667,0.21,0.7175,0.688333333,0.375,0.81,0.734283333,0.595,1.6625,1.539283333,0.28,0.79,0.743,0.385,0.945,0.85095,0.445845015,0.91,0,0,0.111785757,0.429285819,0.063852898,0.280196692,0.055200915,0.013942514,0.045735405,6,4.777777778,0.180853533,0.108417071,NA,NA,2017,NA,NA,NA,NA,NA,NA,30.5,1.484299839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,0.1,0.359835482,-0.698970004
NLA17_AK-10453,1,NA,NA,NA,3.4,AK,0.035,0.01,0.01,0.035,0.1,0.5,0.4,0,GRADUAL,0.023532186,0.091007759,0.193861848,0.37494095,0.054058451,0.014692982,0.134883551,0.12651062800000001,8,5.5,0.151909733,0.167584414,NA,0.035,0.035,NA,0.05,0.05,NA,0.075,0.075,NA,0.085,0.085,NA,0,0,NA,0.06,0.06,NA,0.045,0.045,NA,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.265,0.265,NA,0.2225,0.2225,NA,0.216833977,0.216833977,NA,0.017905405,0.017905405,NA,0.437340734,0.437340734,NA,0.327919884,0.327919884,NA,0.04,0.04,NA,0.535,0.535,NA,0.4875,0.4875,NA,1.0625,1.0625,NA,0.6775,0.6775,NA,0.42,0.42,NA,1.0225,1.0225,NA,1.725,1.725,NA,0.575,0.575,NA,1.305,1.305,2.497754547,4.29,0.185655653,0.131437223,0.130216222,0.0965225,0.038151888,0.340730888,0.005,0.005714286,0.06657134,8,5.8,0.190318774,0.361348411,NA,NA,2017,NA,NA,NA,NA,NA,NA,27,1.431363764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10455,1,NA,NA,NA,4.95,AK,0.015,0,0,0.015,0.7,0.2,0.1,0,FLAT,0.046666667,0.013333333,0.040368924,0.083282935,0.035945992,0.096186087,0.669765363,0.014450698,8,4.2,0.198085891,-0.191679462,NA,0.015,0.015,NA,0,0,NA,0.01,0.01,NA,0.18,0.18,NA,0,0,NA,0.015,0.015,NA,0,0,NA,0,0,NA,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0.2775,0.2775,NA,0.495455902,0.495455902,NA,0.032228476,0.032228476,NA,0.097982444,0.097982444,NA,0.374333177,0.374333177,NA,0.015,0.015,NA,0.4975,0.4975,NA,0.2775,0.2775,NA,0.79,0.79,NA,0.46,0.46,NA,0.095,0.095,NA,0.775,0.775,NA,1.215,1.215,NA,0.5125,0.5125,NA,1.12,1.12,1.342634227,3.44,0,0.035714286,0.138184267,0.327714811,0.079687627,0.007692308,0.252035637,0.141294597,0.017676468,7,4.7,0.189013183,0.065077409,NA,NA,2017,NA,NA,NA,NA,NA,NA,25,1.397940009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10456,1,NA,NA,NA,10.8,AK,0.01,0,0,0.01,0,0.4,0.4,0.2,"GRADUAL, STEEP",0.183501541,0.155783015,0.198501487,0.171834821,0.050845872,0.037384334,0,0.20214893,7,6.1,0.118390375,0.392538488,NA,0.005,0.005,NA,0.15,0.15,NA,0.1375,0.1375,NA,0.1475,0.1475,NA,0,0,NA,0.13,0.13,NA,0.035,0.035,NA,0,0,NA,1,1,0.1,0,0,0,0.05,0,0.05,0,0,0.003846154,0,0,0,0,0.05,0,0.005,0,0,0,0,0,0,0,NA,0.34,0.34,NA,0.23,0.23,NA,0.189286724,0.189286724,NA,0.017060811,0.017060811,NA,0.492193926,0.492193926,NA,0.301458539,0.301458539,NA,0.079444444,0.079444444,NA,0.743055556,0.743055556,NA,0.57,0.57,NA,1.4175,1.4175,NA,0.7875,0.7875,NA,0.5625,0.5625,NA,1.3325,1.3325,NA,2.19,2.19,NA,0.8475,0.8475,NA,1.6275,1.6275,2.413848932,4.5,0.375447659,0.135352581,0.214800426,0.090476699,0.064894384,0.064894384,0.009225875,0,0.05844325,7,6.3,0.127468047,0.474478806,NA,NA,2017,NA,NA,NA,NA,NA,NA,48.3,1.683947131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
NLA17_AK-10462,1,NA,NA,NA,5.55,AK,0.03,0.01,0.025,0.03,0.1,0.3,0.3,0.3,"GRADUAL, NEAR_VERTICAL, STEEP",0.015694444,0.220625401,0.058870347,0.078382542,0.140101324,0.209971551,0.067888897,0.215254383,8,6.9,0.201936662,0.188274667,NA,0.03,0.03,NA,0.1775,0.1775,NA,0.11,0.11,NA,0.065,0.065,NA,0,0,NA,0.11,0.11,NA,0.15,0.15,NA,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.502777778,0.502777778,NA,0.147222222,0.147222222,NA,0.074375505,0.074375505,NA,0.005405405,0.005405405,NA,0.531943971,0.531943971,NA,0.388275119,0.388275119,NA,0.015,0.015,NA,0.755,0.755,NA,0.6625,0.6625,NA,1.4325,1.4325,NA,0.83,0.83,NA,0.4925,0.4925,NA,1.4175,1.4175,NA,2.2575,2.2575,NA,0.77,0.77,NA,1.765,1.765,2.414792377,3.37,0.089340182,0.271693595,0.044745856,0.020846829,0.103709832,0.231309744,0.059606333,0.004651163,0.174096466,8,5.8,0.173762254,0.428774622,NA,NA,2017,NA,NA,NA,NA,NA,NA,47,1.672097858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1
