UID,PUBLICATION_DATE,SITE_ID,VISIT_NO,DATE_COL,SITESAMP,UNIQUE_ID,STUDY,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PERIM_KM,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_PCT,STATECTY,STRATUM,TNT_CAT,URBN_NLA07,URBN_NLA17,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE,INDEX_NLA,RT_NLA17,RT_NLA17_BENT,RT_NLA17_ZOOP
2011337,4/19/2021,NLA17_WI-10112,1,8/16/2017,Y,NLA_WI-10187,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(4,10]",7.946381,Not_Border,Sawyer,1849865,Lake/Pond: Hydrographic Category = Perennial,405,Region_05,Target_Sampled,39004,148,Include,Include,Include,138479,Not_USFS,LakePond,1580305,Sabin Lake,H07,Upper Mississippi Region,H07030003,Namekagon,NATURAL,46.14545,-91.40429,Upper Mississippi Region,H07,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Sabin Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.248084,"(4,10]",WI,R07030002001186,None,PROB,NLA2012Frame Only,Wisconsin,100,F55113,WI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50e,Chequamegon Moraines and Outwash Plain,"UMW_(4,10]",184.994491,355587.0389,974814.2564,260.6392,Y,S,S,S
2011338,4/19/2021,NLA17_OK-10083,1,8/16/2017,Y,NLA_OK-10181,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(1,4]",1.702816,Not_Border,Canadian,129245410,Lake/Pond: Hydrographic Category = Perennial,400,Region_06,Target_Sampled,39004,144,Exclude,Exclude,Include,461214,Not_USFS,LakePond,0,None,H11,Arkansas-Red-White Region,H11090202,Lower Canadian-Walnut,MAN_MADE,35.40102,-97.78497,Arkansas-White-Red Region,H11,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.16667,"(1,4]",OK,R11090202008111,None,PROB,NHD High Res Lake Snapshot Only,Oklahoma,100,F40017,OK,Target,Urban,Urban,27,Central Great Plains,27o,Cross Timbers Transition,"SPL_HIR_(1,4]",352.6203768,-160718.0727,-233599.005,867.7246,Y,S,S,S
2011340,4/19/2021,NLA17_ID-10173,1,8/17/2017,Y,NLA_ID-10298,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",16.09621,Not_Border,Valley,24181397,Lake/Pond: Hydrographic Category = Perennial,1483,Region_10,Target_Sampled,39004,121,Include,Include,Include,363526,Not_USFS,LakePond,0,None,H17,Pacific Northwest Region,H17050123,North Fork Payette,MAN_MADE,44.37343,-115.9853,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.976396,"(10,20]",ID,R17050123000982,None,PROB,NLA2012Frame Only,Idaho,100,F16085,ID,Target,Non-Urban,Non-Urban,16,Idaho Batholith,16g,High Glacial Drift-Filled Valleys,"WMT_(10,20]",6.893651869,-1576697.276,935563.4576,11.40452,Y,S,S,S
2011341,4/19/2021,NLA17_MI-10036,1,8/16/2017,Y,NLA_MI-10162,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(4,10]",7.549107,Not_Border,Gogebic,11949871,Lake/Pond: Hydrographic Category = Perennial,528,Region_05,Target_Sampled,39004,116,Include,Include,Include,89539,East,LakePond,0,None,H04,Great Lakes Region,H04020102,Ontonagon,NATURAL,46.24674,-89.25979,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,None,Not_NES,NotNES,Not_NES,USFS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,1.483852,"(4,10]",MI,R04020102001616,None,PROB,NLA2012Frame Only,Michigan,100,F26053,MI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50i,Northern Wisconsin Highlands Lakes Country,"UMW_(4,10]",58.01738359,520484.6864,995916.3014,81.74084,Y,R,R,R
2011342,4/19/2021,NLA17_WA-HP003,1,8/17/2017,Y,NLA_WA-10062,NLA,WMTNS,West,XER,Xeric,"(20,50]",40.39461,Not_Border,Grant,23098270,Lake/Pond: Hydrographic Category = Perennial,376.66,Region_10,Target_Sampled,39004,120,Include,Include,Include,359835,Not_USFS,LakePond,1513914,Deep Lake,H17,Pacific Northwest Region,H17020014,Banks Lake,NATURAL,47.58873889,-119.3227985,Pacific Northwest Region,H17,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,Not_NES,NotNES,Not_NES,State,NLA_NO_12_17,HAND,HAND,HAND,5.539658,None,WA,R17020014000551,None,HAND,NLA2012Frame Only,Washington,100,F53025,None,Target,Non-Urban,Non-Urban,10,Columbia Plateau,10a,Channeled Scablands,None,0,-1748387.942,1341615.785,0,Y,R,R,R
2011343,4/19/2021,NLA17_IN-10142,1,8/18/2017,Y,NLA_IN-10238,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(1,4]",3.110684,Not_Border,Marion,18475935,Lake/Pond: Hydrographic Category = Perennial,223,Region_05,Target_Sampled,39004,150,Include,Include,Include,119432,Not_USFS,LakePond,0,None,H05,Ohio Region,H05120201,Upper White,NATURAL,39.85374,-86.1305,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.9657632,"(1,4]",IN,R05120201001301,None,PROB,NLA2012Frame Only,Indiana,100,F18097,IN,Target,Urban,Urban,55,Eastern Corn Belt Plains,55b,Loamy High Lime Till Plains,"TPL_(1,4]",85.82811419,835381.4974,307220.3578,168.837,Y,S,S,S
2011344,4/19/2021,NLA17_WA-10060,1,8/17/2017,Y,NLA_WA-10137,NLA,WMTNS,West,WMT,Western Mountains,>50,61.08315,Not_Border,King,23975063,Lake/Pond: Hydrographic Category = Perennial,1225,Region_10,Target_Sampled,39004,103,Include,Include,Include,367599,West,LakePond,1526035,Snow Lake,H17,Pacific Northwest Region,H17110010,Snoqualmie,NATURAL,47.4671,-121.4557,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Snow Lake,Not_NES,NotNES,Not_NES,USFS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,4.16609,>50,WA,R17110010001193,None,PROB,NLA2012Frame Only,Washington,100,F53033,WA,Target,Non-Urban,Non-Urban,77,North Cascades,77c,North Cascades Subalpine/Alpine,WMT_>50,4.575911972,-1908160.097,1369653.511,4.774059,Y,S,S,S
2011345,4/19/2021,NLA17_MT-10072,1,8/18/2017,Y,NLA_MT-10215,NLA,WMTNS,West,WMT,Western Mountains,"(4,10]",7.425052,Not_Border,Lake,24366979,Lake/Pond: Hydrographic Category = Perennial,1262,Region_08,Target_Sampled,39004,120,Include,Include,Include,359205,Not_USFS,LakePond,777855,Twin Lakes,H17,Pacific Northwest Region,H17010212,Lower Flathead,NATURAL,47.24417,-113.9151,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Twin Lakes,Not_NES,NotNES,Not_NES,Native American,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.088783,"(4,10]",MT,R17010212002639,None,PROB,NLA2012Frame Only,Montana,100,F30047,MT,Target,Non-Urban,Non-Urban,15,Northern Rockies,15a,Grave Creek Range-Nine Mile Divide,"WMT_(4,10]",42.23460555,-1355692.798,1216076.756,95.42666,Y,S,S,S
2011346,4/19/2021,NLA17_FL-10007,2,8/18/2017,Y,NLA_FL-10077,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.870655,Not_Border,Polk,21480132,Lake/Pond: Hydrographic Category = Perennial,29,Region_04,Target_Sampled,39004,156,Include,Include,Include,75033,Not_USFS,LakePond,286096,"Loralin, Lake",H03,South Atlantic Region,H03090101,Kissimmee,NATURAL,27.84219,-81.50928,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,"Loralin, Lake",Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,0.5311684,Equal,FL,R03090101007899,None,PROB,NLA2012Frame Only,Florida,100,F12105,FL,Target,Urban,Urban,75,Southern Coastal Plain,75c,Central Florida Ridges and Uplands,"CPL_(1,4]",1379.193088,1427526.635,-967200.7936,3545.297,N,S,S,S
2011349,4/19/2021,NLA17_MS-10017,1,8/21/2017,Y,NLA_MS-10033,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(20,50]",23.67721,Not_Border,Yalobusha,18012552,Lake/Pond: Hydrographic Category = Perennial,97,Region_04,Target_Sampled,39004,149,Include,Include,Include,214226,Not_USFS,LakePond,704577,Dunavant Lake,H08,Lower Mississippi Region,H09030001,Yalobusha,MAN_MADE,34.00515,-89.76398,Lower Mississippi Region,H08,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Dunavant Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT_OverSamp,NLA17_12_TSS,3.128334,Equal,MS,R08030205003834,None,PROB,NLA2012Frame Only,Mississippi,100,F28161,MS,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65e,Northern Hilly Gulf Coastal Plain,"CPL_(20,50]",14.42101888,571356.709,-372481.4609,32.29311,Y,S,S,S
2011351,4/19/2021,NLA17_NE-10040,1,8/22/2017,Y,NLA_NE-10142,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(4,10]",4.718959,Not_Border,Lincoln,7257347,Lake/Pond: Hydrographic Category = Perennial,788,Region_07,Target_Sampled,39004,143,Include,Include,Include,270392,Not_USFS,LakePond,0,None,H10,Missouri Region,H10200101,Middle Platte-Buffalo,MAN_MADE,40.94646,-100.2425,Missouri Region,H10,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT_OverSamp,NLA17_12_TSS,0.8334772,Equal,NE,R10200101005154,None,PROB,NLA2012Frame Only,Nebraska,100,F31111,NE,Target,Non-Urban,Non-Urban,27,Central Great Plains,27g,Platte River Valley,"SPL_(4,10]",66.41910952,-354160.9552,394116.0467,170.9109,Y,S,S,S
2011352,4/19/2021,NLA17_IL-10010,1,8/22/2017,Y,NLA_IL-10054,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(1,4]",1.334154,Not_Border,St. Clair,98652298,Lake/Pond: Hydrographic Category = Perennial,114,Region_05,Target_Sampled,39004,148,Exclude,Exclude,Include,384811,Not_USFS,LakePond,0,None,H07,Upper Mississippi Region,H10040105,Lower Kaskaskia,MAN_MADE,38.3323,-89.85636,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,0.746913,"(1,4]",IL,R07140204010469,None,PROB,NHD High Res Lake Snapshot Only,Illinois,100,F17163,IL,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72j,Southern Illinoian Till Plain,"TPL_HIR_(1,4]",6463.483068,531603.5495,110473.6358,10569.32,Y,S,S,S
2011353,4/19/2021,NLA17_WA-10010,1,8/22/2017,Y,NLA_WA-10076,NLA,WMTNS,West,XER,Xeric,"(20,50]",48.09134,Not_Border,Okanogan,23062164,Lake/Pond: Hydrographic Category = Perennial,729,Region_10,Target_Sampled,39004,120,Include,Include,Include,362289,Not_USFS,LakePond,1506567,McGinnis Lake,H17,Pacific Northwest Region,H17020005,Chief Joseph,NATURAL,48.03662,-118.8933,Pacific Northwest Region,H17,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,McGinnis Lake,Not_NES,NotNES,Not_NES,Native American,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,3.779941,Equal,WA,R17020005001087,None,PROB,NLA2012Frame Only,Washington,100,F53047,WA,Target,Non-Urban,Non-Urban,10,Columbia Plateau,10m,Okanogan Valley,"XER_(20,50]",14.83827104,-1705030.692,1381781.992,18.87607,Y,S,S,S
2011354,4/19/2021,NLA17_WI-10070,1,8/21/2017,Y,NLA_WI-10143,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(10,20]",10.62588,Not_Border,Menominee,9026785,Lake/Pond: Hydrographic Category = Perennial,372,Region_05,Target_Sampled,39004,116,Include,Include,Include,94358,Not_USFS,LakePond,1570569,Lake Noseum,H04,Great Lakes Region,H04030202,Wolf,NATURAL,45.04591,-88.92518,Great Lakes Region,H04,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Lake Noseum,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.694062,"(10,20]",WI,R04030202003062,None,PROB,NLA2012Frame Only,Wisconsin,100,F55078,WI,Target,Non-Urban,Non-Urban,51,North Central Hardwood Forests,51e,Upper Wolf River Stagnation Moraine,"UMW_(10,20]",49.00046501,556199.4213,864755.8544,54.77611,Y,R,R,R
2011355,4/19/2021,NLA17_WA-10038,1,8/22/2017,Y,NLA_WA-10103,NLA,WMTNS,West,WMT,Western Mountains,>50,1941.753,Not_Border,Whatcom,24260671,Lake/Pond: Hydrographic Category = Perennial,214,Region_10,Target_Sampled,39004,103,Include,Include,Include,378118,West,LakePond,1516055,Baker Lake,H17,Pacific Northwest Region,H17110005,Upper Skagit,MAN_MADE,48.72561,-121.6434,Pacific Northwest Region,H17,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Baker Lake,Not_NES,NotNES,Not_NES,USFS,NLA_NO_12_17,HAND,HAND,HAND,44.79529,None,WA,R17110005001296,None,HAND,NLA2012Frame Only,Washington,100,F53073,None,Target,Non-Urban,Non-Urban,77,North Cascades,77a,North Cascades Lowland Forests,None,0,-1884907.265,1507143.047,0,Y,S,S,B
2011356,4/19/2021,NLA17_FL-10001,2,8/22/2017,Y,NLA_FL-10074,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,167489.6,Not_Border,Palm Beach,166757656,Lake/Pond: Hydrographic Category = Perennial,2,Region_04,Target_Sampled,39004,156,Include,Include,Include,75024,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H03090201,Lake Okeechobee,NATURAL,26.94453,-80.83291,South-Atlantic Region,H03,15,TROPICAL WET FORESTS,15.4,EVERGLADES,Lake Okeechobee,NESLake,1232,1232,State,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,310.4465,Equal,FL,R03090201000514,None,PROB,NLA2012Frame Only,Florida,100,F12099,FL,Target,Urban,Urban,76,Southern Florida Coastal Plain,76a,Everglades,CPL_>50,51.42246091,1509330.71,-1054506.774,63.25337,N,?,?,?
2011357,4/19/2021,NLA17_IL-10003,2,8/23/2017,Y,NLA_IL-10048,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(4,10]",6.98792,Not_Border,Madison,3622797,Lake/Pond: Hydrographic Category = Perennial,152,Region_05,Target_Sampled,39004,148,Include,Include,Include,162557,Not_USFS,LakePond,1691164,Lake Hillcrest,H07,Upper Mississippi Region,H07070004,Cahokia-Joachim,MAN_MADE,38.75119,-89.99254,Upper Mississippi Region,H07,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Lake Hillcrest,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,1.465679,Equal,IL,R07140101002284,None,PROB,NLA2012Frame Only,Illinois,100,F17119,IL,Target,Urban,Urban,72,Interior River Valleys and Hills,72f,River Hills,"TPL_(4,10]",67.99578275,516869.8396,156578.4282,135.9815,N,S,S,S
2011358,4/19/2021,NLA17_NH-10067,1,8/23/2017,Y,NLA_NH-10043,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,>50,67.35465331,Not_Border,Carroll,9311489,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,130,Region_01,Target_Sampled,39009,118,Include,Include,Include_IncludeNH,3898,Not_USFS,LakePond,872849,Upper Kimball Pond,H01,New England Region,H01060002,Saco,NATURAL,44.08673463,-71.00934545,New England Region,H01,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Upper Kimball Pond,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,6.240135595,>50,NH,R01060002001994,None,PROB,NLA2012Frame and NH High Res Lake Frame,New Hampshire,100,F33003,NH,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58r,Sebago-Ossipee Hills and Plains,NAP_HIR_>4,7.962035323,1971686.157,997954.0376,10.86524,Y,R,R,R
2011359,4/19/2021,NLA17_ME-10038,1,8/23/2017,Y,NLA_ME-10080,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,"(10,20]",14.5336506,Not_Border,Hancock,2679068,Lake/Pond: Hydrographic Category = Perennial,72,Region_01,Target_Sampled,39004,118,Include,Include,Include,3371,Not_USFS,LakePond,572030,Myrick Lake,H01,New England Region,H01050002,Maine Coastal,NATURAL,44.65505172,-68.07819304,New England Region,H01,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Myrick Lake,Not_NES,NotNES,Not_NES,Non-Governmental Organization,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.960616354,"(10,20]",ME,R01050002003818,None,PROB,NLA2012Frame Only,Maine,100,F23009,ME,Target,Non-Urban,Non-Urban,82,Acadian Plains and Hills,82c,Eastern Maine-Southern New Brunswick Plains,"NAP_(10,20]",48.39694415,2178275.858,1122856.87,72.91029,Y,R,R,R
2011360,4/19/2021,NLA17_MS-10008,1,8/23/2017,Y,NLA_MS-10046,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(1,4]",1.250519,Not_Border,Tippah,124347158,Lake/Pond: Hydrographic Category = Perennial,164,Region_04,Target_Sampled,39004,149,Exclude,Exclude,Include,539016,Not_USFS,LakePond,0,None,H08,Lower Mississippi Region,H11070207,Upper Hatchie,MAN_MADE,34.87096,-88.98125,Lower Mississippi Region,H08,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,0.507569,"(1,4]",MS,R08010207007133,None,PROB,NHD High Res Lake Snapshot Only,Mississippi,100,F28139,MS,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65b,Flatwoods/Blackland Prairie Margins,"CPL_HIR_(1,4]",638.9870856,635805.2294,-270932.606,2393.225,Y,S,S,S
2011361,4/19/2021,NLA17_MD-10003,2,8/23/2017,Y,NLA_MD-10020,NLA,EHIGH,Eastern Highlands,SAP,Southern Appalachians,>50,77.27868,Not_Border,Montgomery,22337203,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,100,Region_03,Target_Sampled,39009,158,Include,Include,Include,32972,Not_USFS,LakePond,0,None,H02,Mid-Atlantic Region,H02070010,Middle Potomac-Anacostia-Occoquan,MAN_MADE,39.12696,-77.13091,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Local Government,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,8.410327,Equal,MD,R02070010001344,None,PROB,NLA2012Frame Only,Maryland,100,F24031,MD,Target,Urban,Urban,64,Northern Piedmont,64c,Piedmont Uplands,SAP_>50,1.621349146,1605579.739,342275.4217,1.660956,N,S,S,S
2011362,4/19/2021,NLA17_WI-10102,1,8/23/2017,Y,NLA_WI-10177,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(10,20]",10.51805,Not_Border,Oconto,6808386,Lake/Pond: Hydrographic Category = Perennial,359,Region_05,Target_Sampled,39004,116,Include,Include,Include,91483,Not_USFS,LakePond,1579370,Hagen Lake,H04,Great Lakes Region,H04030104,Oconto,NATURAL,45.24231,-88.53212,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Hagen Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.401678,"(10,20]",WI,R04030104001149,None,PROB,NLA2012Frame Only,Wisconsin,100,F55083,WI,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50j,Brule and Paint River Drumlins,"UMW_(10,20]",49.00046501,585323.5218,888900.1759,54.77611,Y,R,R,R
2011371,4/19/2021,NLA17_WA-10022,1,8/23/2017,Y,NLA_WA-10022,NLA,WMTNS,West,XER,Xeric,>50,75.18731,Not_Border,Douglas,23093997,Lake/Pond: Hydrographic Category = Perennial,559,Region_10,Target_Sampled,39004,120,Include,Include,Include,360592,Not_USFS,LakePond,1505304,Grimes Lake,H17,Pacific Northwest Region,H17020012,Moses Coulee,NATURAL,47.73119,-119.5903,Pacific Northwest Region,H17,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Grimes Lake,Not_NES,NotNES,Not_NES,Private,NLA_07_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,5.935979,>50,WA,R17020012000718,None,PROB,NLA2012Frame Only,Washington,100,F53017,WA,Target,Non-Urban,Non-Urban,10,Columbia Plateau,10a,Channeled Scablands,XER_>50,2.153228498,-1764165.673,1361810.954,2.468129,Y,S,S,S
2011372,4/19/2021,NLA17_NE-10067,1,8/23/2017,Y,NLA_NE-10201,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(4,10]",7.917496,Not_Border,Lincoln,7253737,Lake/Pond: Hydrographic Category = Perennial,836,Region_07,Target_Sampled,39004,143,Include,Include,Include,267691,Not_USFS,LakePond,0,None,H10,Missouri Region,H10200101,Middle Platte-Buffalo,MAN_MADE,41.08732,-100.6285,Missouri Region,H10,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,1.144005,"(4,10]",NE,R10200101005113,None,PROB,NLA2012Frame Only,Nebraska,100,F31111,NE,Target,Non-Urban,Non-Urban,27,Central Great Plains,27g,Platte River Valley,"SPL_(4,10]",23.14860145,-385591.6719,411373.6592,59.5664,Y,S,S,S
2011373,4/19/2021,NLA17_ID-10175,1,8/23/2017,Y,NLA_ID-10300,NLA,WMTNS,West,XER,Xeric,>50,641.4051,Not_Border,Camas,23265324,Lake/Pond: Hydrographic Category = Perennial,1537,Region_10,Target_Sampled,39004,122,Include,Include,Include,362824,Not_USFS,LakePond,0,None,H17,Pacific Northwest Region,H17040220,Camas,MAN_MADE,43.25163,-114.8125,Pacific Northwest Region,H17,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,Not_NES,NotNES,Not_NES,BLM,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,29.00386,>50,ID,R17040220000648,None,PROB,NLA2012Frame Only,Idaho,100,F16025,ID,Target,Non-Urban,Non-Urban,12,Snake River Plain,12c,Camas Prairie,XER_>50,9.287658405,-1510033.138,793971.236,10.64594,Y,T,T,T
2011374,4/19/2021,NLA17_UT-10019,1,8/23/2017,Y,NLA_UT-10346,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",10.95459,Not_Border,Summit,10037156,Lake/Pond: Hydrographic Category = Perennial,3239,Region_08,Target_Sampled,39004,130,Include,Include,Include,347994,Not_USFS,LakePond,1445167,Round Lake,H14,Upper Colorado Region,H14040106,Upper Green-Flaming Gorge Reservoir,NATURAL,40.83191,-110.1312,Upper Colorado Region,H14,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Round Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,1.343482,"(10,20]",UT,R14040106001803,None,PROB,NLA2012Frame Only,Utah,100,F49043,UT,Target,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19a,Alpine Zone,"WMT_(10,20]",8.850559498,-1177611.239,461097.3255,14.64193,Y,R,R,R
2011375,4/19/2021,NLA17_MI-10002,1,8/24/2017,Y,NLA_MI-10056,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,>50,239.2614,Not_Border,Mason,8990570,Lake/Pond: Hydrographic Category = Perennial,176,Region_05,Target_Sampled,39004,116,Include,Include,Include,106908,Not_USFS,LakePond,1623080,Lake Michigan,H04,Great Lakes Region,H04050001,Pere Marquette-White,NATURAL,43.94203,-86.44956,Great Lakes Region,H04,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Lake Michigan,NESLake,2698,2698,State,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,18.77735,Equal,MI,R04060101009184,None,PROB,NLA2012Frame Only,Michigan,100,F26105,MI,Target,Urban,Urban,56,Southern Michigan/Northern Indiana Drift Plains,56d,Michigan Lake Plain,UMW_>50,7.291671591,762591.9194,759419.3157,7.30934,Y,T,T,T
